demand_id,departamento,dep,prov,dist,ubigeo,tipo_demanda,poblacion,facility_id,t_min,distance_m,straight_line_m,confiabilidad
D2002010172,PIURA,Piura,Ayabaca,Ayabaca,200201,disperso,60,F31235,159.50333333333336,179160.2,70223.55845894378,confiable
D2002010173,PIURA,Piura,Ayabaca,Ayabaca,200201,disperso,138,F31235,156.38833333333332,174760.5,67019.77015065032,confiable
D2002010183,PIURA,Piura,Ayabaca,Ayabaca,200201,disperso,66,F31235,148.24333333333334,163237.1,67205.50223192254,confiable
D2002010185,PIURA,Piura,Ayabaca,Ayabaca,200201,disperso,10,F31235,147.325,161929.5,68218.46218908101,confiable
D2002010188,PIURA,Piura,Ayabaca,Ayabaca,200201,disperso,6,F10777,170.94833333333332,210021.7,124298.4803897248,confiable
D2002010190,PIURA,Piura,Ayabaca,Ayabaca,200201,disperso,29,F10777,174.07000000000002,209857.8,111867.87450943567,confiable
D2002010191,PIURA,Piura,Ayabaca,Ayabaca,200201,disperso,56,F10777,189.61499999999998,216315.1,111478.68000477979,confiable
D2002010193,PIURA,Piura,Ayabaca,Ayabaca,200201,disperso,58,F10777,142.40833333333333,156207.3,107845.82185173467,confiable
D2002010194,PIURA,Piura,Ayabaca,Ayabaca,200201,disperso,9,F10777,158.91833333333335,166685.7,110790.42181853577,confiable
D2002010195,PIURA,Piura,Ayabaca,Ayabaca,200201,disperso,71,F10777,168.06666666666666,222893.2,130653.26141859188,confiable
D2002010196,PIURA,Piura,Ayabaca,Ayabaca,200201,disperso,68,F10777,158.77166666666665,216714.2,127972.61926363847,confiable
D2002010197,PIURA,Piura,Ayabaca,Ayabaca,200201,disperso,22,F10777,152.7,197776.2,114757.90695993458,confiable
D2002010198,PIURA,Piura,Ayabaca,Ayabaca,200201,disperso,16,F10777,159.77833333333334,167489.6,109909.27437252,confiable
D2002010199,PIURA,Piura,Ayabaca,Ayabaca,200201,disperso,40,F10777,153.89666666666665,198641.4,114940.54128839435,confiable
D2002010200,PIURA,Piura,Ayabaca,Ayabaca,200201,disperso,86,F10777,192.59166666666667,244823.7,136430.32721748285,confiable
D2002010201,PIURA,Piura,Ayabaca,Ayabaca,200201,disperso,5,F10777,158.69166666666666,166773.9,111127.46495471397,confiable
D2002010202,PIURA,Piura,Ayabaca,Ayabaca,200201,disperso,20,F10777,156.9116666666667,200644.1,114388.70799723212,confiable
D2002010203,PIURA,Piura,Ayabaca,Ayabaca,200201,disperso,11,F10777,163.33166666666665,169851.1,110863.12932625886,confiable
D2002010204,PIURA,Piura,Ayabaca,Ayabaca,200201,disperso,42,F10777,150.06666666666666,196115.1,114546.07517198627,confiable
D2002010205,PIURA,Piura,Ayabaca,Ayabaca,200201,disperso,57,F10777,153.36333333333332,213953.5,125297.95419328533,confiable
D2002010206,PIURA,Piura,Ayabaca,Ayabaca,200201,disperso,59,F10777,177.25666666666666,234953.8,133625.87625124387,confiable
D2002010207,PIURA,Piura,Ayabaca,Ayabaca,200201,disperso,85,F10777,150.12666666666667,196135.4,111789.37022388725,confiable
D2002010208,PIURA,Piura,Ayabaca,Ayabaca,200201,disperso,18,F10777,161.67333333333332,203732.8,112352.94254837457,confiable
D2002010209,PIURA,Piura,Ayabaca,Ayabaca,200201,disperso,61,F10777,163.48166666666665,204938.0,111579.96318132957,confiable
D2002010210,PIURA,Piura,Ayabaca,Ayabaca,200201,disperso,44,F10777,156.97,210811.4,127375.43147253768,confiable
D2002010211,PIURA,Piura,Ayabaca,Ayabaca,200201,disperso,60,F10777,171.065,220219.9,129609.93777892669,confiable
D2002010212,PIURA,Piura,Ayabaca,Ayabaca,200201,disperso,148,F10777,147.95,199341.0,117546.70621628575,confiable
D2002010213,PIURA,Piura,Ayabaca,Ayabaca,200201,disperso,44,F10777,152.87,197971.5,110462.05743734959,confiable
D2002010215,PIURA,Piura,Ayabaca,Ayabaca,200201,disperso,68,F10777,184.375,239696.2,136144.5964183407,confiable
D2002010216,PIURA,Piura,Ayabaca,Ayabaca,200201,disperso,14,F10777,158.00666666666666,211434.5,125708.92892968407,confiable
D2002010217,PIURA,Piura,Ayabaca,Ayabaca,200201,disperso,74,F10777,160.465,213070.0,126138.53774484948,confiable
D2002010218,PIURA,Piura,Ayabaca,Ayabaca,200201,disperso,108,F10777,141.2133333333333,196845.1,118502.49808761886,confiable
D2002010219,PIURA,Piura,Ayabaca,Ayabaca,200201,disperso,117,F10777,157.63,201048.9,110614.98350694274,confiable
D2002010221,PIURA,Piura,Ayabaca,Ayabaca,200201,disperso,67,F10777,183.475,241097.9,135219.0237643473,confiable
D2002010224,PIURA,Piura,Ayabaca,Ayabaca,200201,disperso,145,F10777,168.005,226243.2,128140.03365549938,confiable
D2002010226,PIURA,Piura,Ayabaca,Ayabaca,200201,disperso,3,F10777,172.98833333333332,232119.0,133657.86168285683,confiable
D2002010227,PIURA,Piura,Ayabaca,Ayabaca,200201,disperso,66,F10777,150.84166666666667,209449.1,123669.56517880355,confiable
D2002010228,PIURA,Piura,Ayabaca,Ayabaca,200201,disperso,139,F10777,148.73166666666665,204287.0,119740.21601966368,confiable
D2002010229,PIURA,Piura,Ayabaca,Ayabaca,200201,disperso,21,F10777,135.235,188396.7,114414.38776335712,confiable
D2002010230,PIURA,Piura,Ayabaca,Ayabaca,200201,disperso,52,F10777,155.165,212940.3,122684.09325461875,confiable
D2002010231,PIURA,Piura,Ayabaca,Ayabaca,200201,disperso,31,F10777,171.15166666666667,231762.0,133015.36655767265,confiable
D2002010232,PIURA,Piura,Ayabaca,Ayabaca,200201,disperso,5,F10777,168.965,229420.0,132703.41975475577,confiable
D2002010234,PIURA,Piura,Ayabaca,Ayabaca,200201,disperso,34,F10777,138.03166666666667,185210.1,113316.69517484032,confiable
D2002010235,PIURA,Piura,Ayabaca,Ayabaca,200201,disperso,19,F10777,157.61666666666667,218888.2,122620.80675911209,confiable
D2002010237,PIURA,Piura,Ayabaca,Ayabaca,200201,disperso,51,F10777,126.28,175074.0,107393.48829611526,confiable
D2002010238,PIURA,Piura,Ayabaca,Ayabaca,200201,disperso,85,F10777,135.54833333333332,178915.8,108049.21730643268,confiable
D2002010239,PIURA,Piura,Ayabaca,Ayabaca,200201,disperso,122,F10777,143.40666666666667,182178.3,108633.5421736782,confiable
D2002010240,PIURA,Piura,Ayabaca,Ayabaca,200201,disperso,145,F10777,137.07000000000002,179526.5,108333.09034686866,confiable
D2002010241,PIURA,Piura,Ayabaca,Ayabaca,200201,disperso,26,F10777,138.95,180307.7,105849.58806354241,confiable
D2002010242,PIURA,Piura,Ayabaca,Ayabaca,200201,disperso,73,F10777,166.93333333333334,228195.5,119261.62166315933,confiable
D2002010244,PIURA,Piura,Ayabaca,Ayabaca,200201,disperso,83,F10777,207.755,254169.7,131132.74744613457,confiable
D2002010245,PIURA,Piura,Ayabaca,Ayabaca,200201,disperso,78,F31235,158.30833333333334,177475.8,70234.75993563158,confiable
D2002010246,PIURA,Piura,Ayabaca,Ayabaca,200201,disperso,49,F31235,160.29666666666665,169472.6,76439.07557054808,confiable
D2002010248,PIURA,Piura,Ayabaca,Ayabaca,200201,disperso,36,F10777,147.9116666666667,205549.9,122180.08627674985,confiable
D2002010251,PIURA,Piura,Ayabaca,Ayabaca,200201,disperso,112,F10777,156.12,215545.1,125402.80765268386,confiable
D2002010252,PIURA,Piura,Ayabaca,Ayabaca,200201,disperso,49,F10777,133.17333333333332,179183.2,107635.89789069974,confiable
D2002010254,PIURA,Piura,Ayabaca,Ayabaca,200201,disperso,77,F10777,213.22,260410.5,124017.16990137468,confiable
D2002010255,PIURA,Piura,Ayabaca,Ayabaca,200201,disperso,105,F31235,151.94666666666666,168488.9,63341.11659015133,confiable
D2002010256,PIURA,Piura,Ayabaca,Ayabaca,200201,disperso,36,F31235,156.765,171648.3,62760.87528618374,confiable
D2002010257,PIURA,Piura,Ayabaca,Ayabaca,200201,disperso,45,F10777,142.165,197894.0,119315.5708921496,confiable
D2002010258,PIURA,Piura,Ayabaca,Ayabaca,200201,disperso,3,F10777,170.67000000000002,219957.3,129556.19748365469,confiable
D2002010259,PIURA,Piura,Ayabaca,Ayabaca,200201,disperso,142,F10777,128.26666666666668,178827.4,110280.76485938279,confiable
D2002010260,PIURA,Piura,Ayabaca,Ayabaca,200201,disperso,36,F10777,136.62,182938.2,110219.37071441788,confiable
D2002010266,PIURA,Piura,Ayabaca,Ayabaca,200201,disperso,54,F10777,144.985,157856.9,109042.70424241424,confiable
D2002010271,PIURA,Piura,Ayabaca,Ayabaca,200201,disperso,11,F10777,185.67999999999998,234596.4,134931.7500920236,confiable
D2002010273,PIURA,Piura,Ayabaca,Ayabaca,200201,disperso,17,F10777,145.22833333333335,185663.1,107518.48747005603,confiable
D2002010274,PIURA,Piura,Ayabaca,Ayabaca,200201,disperso,12,F10777,170.04833333333332,231517.5,121395.6671996687,confiable
D2002010277,PIURA,Piura,Ayabaca,Ayabaca,200201,disperso,27,F10777,190.14833333333334,243259.3,127224.53218268372,confiable
D2002010278,PIURA,Piura,Ayabaca,Ayabaca,200201,disperso,74,F10777,187.14,243088.8,129869.32960407728,confiable
D2002010280,PIURA,Piura,Ayabaca,Ayabaca,200201,disperso,23,F10777,187.20333333333335,243131.0,130793.58284706721,confiable
D2002010282,PIURA,Piura,Ayabaca,Ayabaca,200201,disperso,19,F10777,163.90666666666667,227668.2,120547.33554872144,confiable
D2002010283,PIURA,Piura,Ayabaca,Ayabaca,200201,disperso,121,F10777,174.03166666666667,234878.3,133380.98504608896,confiable
D2002010287,PIURA,Piura,Ayabaca,Ayabaca,200201,disperso,103,F10777,165.30166666666668,225460.6,130797.3818135289,confiable
D2002010288,PIURA,Piura,Ayabaca,Ayabaca,200201,disperso,46,F10777,164.24666666666664,224327.5,130077.33520058064,confiable
D2002020002,PIURA,Piura,Ayabaca,Frias,200202,disperso,63,F31235,72.12833333333333,50225.8,29995.24969497485,confiable
D2002020005,PIURA,Piura,Ayabaca,Frias,200202,disperso,19,F31235,72.50833333333334,50419.6,29972.896407647542,confiable
D2002020007,PIURA,Piura,Ayabaca,Frias,200202,disperso,88,F31235,87.35,50528.0,33674.52723064344,confiable
D2002020010,PIURA,Piura,Ayabaca,Frias,200202,disperso,105,F31235,118.56333333333333,71116.9,41183.63549319889,confiable
D2002020012,PIURA,Piura,Ayabaca,Frias,200202,disperso,102,F31235,89.77666666666667,52140.2,33317.84257360125,confiable
D2002020013,PIURA,Piura,Ayabaca,Frias,200202,disperso,109,F31235,86.05166666666668,49662.9,31982.30594484321,confiable
D2002020019,PIURA,Piura,Ayabaca,Frias,200202,disperso,47,F31235,52.65333333333333,37287.1,25138.389480621943,confiable
D2002020022,PIURA,Piura,Ayabaca,Frias,200202,disperso,55,F31235,38.695,28008.0,20607.716519203474,confiable
D2002020025,PIURA,Piura,Ayabaca,Frias,200202,disperso,113,F31235,91.58,46396.8,24447.990672152737,confiable
D2002020027,PIURA,Piura,Ayabaca,Frias,200202,disperso,109,F31235,96.15833333333333,48310.5,27098.793231731146,confiable
D2002020028,PIURA,Piura,Ayabaca,Frias,200202,disperso,111,F31235,67.11,37060.0,27076.270752715853,confiable
D2002020031,PIURA,Piura,Ayabaca,Frias,200202,disperso,34,F31235,71.35833333333333,39883.7,28470.882840171937,confiable
D2002020033,PIURA,Piura,Ayabaca,Frias,200202,disperso,62,F31235,73.58999999999999,41365.5,29403.92398138293,confiable
D2002020035,PIURA,Piura,Ayabaca,Frias,200202,disperso,24,F31235,84.66833333333334,58502.6,29999.40470687381,confiable
D2002020036,PIURA,Piura,Ayabaca,Frias,200202,disperso,41,F31235,72.29833333333333,40508.3,28402.63077936384,confiable
D2002020037,PIURA,Piura,Ayabaca,Frias,200202,disperso,134,F31235,75.355,42539.1,29179.083125572204,confiable
D2002020038,PIURA,Piura,Ayabaca,Frias,200202,disperso,36,F31235,80.93666666666667,46253.4,30717.310044922357,confiable
D2002020039,PIURA,Piura,Ayabaca,Frias,200202,disperso,23,F31235,81.435,46436.9,30881.4437194066,confiable
D2002020040,PIURA,Piura,Ayabaca,Frias,200202,disperso,49,F31235,80.91166666666666,46089.0,30628.29725267334,confiable
D2002020041,PIURA,Piura,Ayabaca,Frias,200202,disperso,106,F31235,87.15333333333334,50245.7,32962.32821192015,confiable
D2002020042,PIURA,Piura,Ayabaca,Frias,200202,disperso,20,F31235,84.14166666666667,48239.5,31953.07632249562,confiable
D2002020044,PIURA,Piura,Ayabaca,Frias,200202,disperso,114,F31235,104.11666666666666,61527.0,35887.37379958939,confiable
D2002020049,PIURA,Piura,Ayabaca,Frias,200202,disperso,47,F31235,122.075,73342.2,41997.836466990324,confiable
D2002020050,PIURA,Piura,Ayabaca,Frias,200202,disperso,110,F31235,123.95833333333333,74593.8,43449.04129938478,confiable
D2002020051,PIURA,Piura,Ayabaca,Frias,200202,disperso,38,F31235,101.88666666666667,60032.1,34975.422892328694,confiable
D2002020052,PIURA,Piura,Ayabaca,Frias,200202,disperso,128,F31235,108.545,63813.6,36378.789623118755,confiable
D2002020054,PIURA,Piura,Ayabaca,Frias,200202,disperso,64,F31235,73.14833333333333,39598.4,27878.49335775024,confiable
D2002020056,PIURA,Piura,Ayabaca,Frias,200202,disperso,35,F31235,69.79666666666667,37415.2,23921.74139428969,confiable
D2002020058,PIURA,Piura,Ayabaca,Frias,200202,disperso,9,F31235,95.64833333333333,48134.8,22043.2917775482,confiable
D2002020059,PIURA,Piura,Ayabaca,Frias,200202,disperso,21,F31235,98.81833333333334,49451.3,21388.063501906643,confiable
D2002020062,PIURA,Piura,Ayabaca,Frias,200202,disperso,61,F31235,99.48666666666666,49730.7,18409.908970345045,confiable
D2002020064,PIURA,Piura,Ayabaca,Frias,200202,disperso,24,F31235,89.43,45570.0,17286.13342105464,confiable
D2002020065,PIURA,Piura,Ayabaca,Frias,200202,disperso,79,F31235,84.91000000000001,43691.8,20226.48596415913,confiable
D2002020067,PIURA,Piura,Ayabaca,Frias,200202,disperso,126,F31235,59.669999999999995,32120.2,23151.58388101366,confiable
D2002020069,PIURA,Piura,Ayabaca,Frias,200202,disperso,114,F31235,65.82166666666667,34678.0,25095.098421502356,confiable
D2002020070,PIURA,Piura,Ayabaca,Frias,200202,disperso,53,F31235,66.74333333333333,35061.4,24119.89574078016,confiable
D2002020072,PIURA,Piura,Ayabaca,Frias,200202,disperso,74,F31235,83.615,58362.3,30375.97097663345,confiable
D2002020073,PIURA,Piura,Ayabaca,Frias,200202,disperso,75,F31235,77.86999999999999,54548.1,31155.003601704324,confiable
D2002020077,PIURA,Piura,Ayabaca,Frias,200202,disperso,103,F31235,81.25333333333333,56762.9,31921.529616385353,confiable
D2002020078,PIURA,Piura,Ayabaca,Frias,200202,disperso,80,F31235,81.75666666666666,57097.9,32053.549900734677,confiable
D2002020079,PIURA,Piura,Ayabaca,Frias,200202,disperso,146,F31235,84.09666666666666,58655.2,33215.34702861444,confiable
D2002020080,PIURA,Piura,Ayabaca,Frias,200202,disperso,78,F31235,84.58,58978.0,33861.374366474956,confiable
D2002020086,PIURA,Piura,Ayabaca,Frias,200202,disperso,54,F31235,71.91666666666667,50587.6,28441.38061165515,confiable
D2002020089,PIURA,Piura,Ayabaca,Frias,200202,disperso,107,F31235,52.38333333333333,27273.5,20938.180202597603,confiable
D2002020090,PIURA,Piura,Ayabaca,Frias,200202,disperso,134,F31235,86.45666666666666,44334.4,19465.185056058774,confiable
D2002020092,PIURA,Piura,Ayabaca,Frias,200202,disperso,74,F31235,43.305,21241.8,16598.26999154549,confiable
D2002020093,PIURA,Piura,Ayabaca,Frias,200202,disperso,42,F31235,48.845,35853.4,21984.33604243159,confiable
D2002020095,PIURA,Piura,Ayabaca,Frias,200202,disperso,87,F31235,42.06333333333334,20132.0,16540.343141885223,confiable
D2002020097,PIURA,Piura,Ayabaca,Frias,200202,disperso,46,F31235,58.92333333333333,42559.3,23244.642126570452,confiable
D2002020098,PIURA,Piura,Ayabaca,Frias,200202,disperso,72,F31235,61.376666666666665,43986.6,24524.606053261115,confiable
D2002020099,PIURA,Piura,Ayabaca,Frias,200202,disperso,45,F31235,65.155,46163.9,25718.63948136843,confiable
D2002020101,PIURA,Piura,Ayabaca,Frias,200202,disperso,74,F31235,101.51,61221.4,24128.341409667195,confiable
D2002020103,PIURA,Piura,Ayabaca,Frias,200202,disperso,148,F31235,83.91166666666666,53954.1,26319.374983244386,confiable
D2002020104,PIURA,Piura,Ayabaca,Frias,200202,disperso,131,F31235,88.96499999999999,56056.2,27813.694220622143,confiable
D2002020107,PIURA,Piura,Ayabaca,Frias,200202,disperso,116,F31235,63.07166666666667,44208.4,27679.920676471425,confiable
D2002020108,PIURA,Piura,Ayabaca,Frias,200202,disperso,60,F31235,85.75500000000001,49466.6,31817.38886893319,confiable
D2002020109,PIURA,Piura,Ayabaca,Frias,200202,disperso,119,F31235,89.69666666666667,52086.7,33932.225752472885,confiable
D2002020111,PIURA,Piura,Ayabaca,Frias,200202,disperso,150,F31235,77.65833333333333,53841.8,28171.58904308335,confiable
D2002020112,PIURA,Piura,Ayabaca,Frias,200202,disperso,96,F31235,73.705,39028.6,23426.899641527056,confiable
D2002020113,PIURA,Piura,Ayabaca,Frias,200202,disperso,133,F31235,74.455,40141.7,26457.59621884265,confiable
D2002020115,PIURA,Piura,Ayabaca,Frias,200202,disperso,128,F31235,121.66833333333334,108513.9,43084.52261193791,confiable
D2002020116,PIURA,Piura,Ayabaca,Frias,200202,disperso,109,F31235,65.82666666666667,34680.3,25612.263083108333,confiable
D2002020117,PIURA,Piura,Ayabaca,Frias,200202,disperso,65,F31235,84.93333333333334,43701.2,18963.264559043004,confiable
D2002020118,PIURA,Piura,Ayabaca,Frias,200202,disperso,22,F31235,79.435,55664.4,26999.145172702047,confiable
D2002020119,PIURA,Piura,Ayabaca,Frias,200202,disperso,20,F31235,66.39833333333334,46993.1,26323.513855149446,confiable
D2002020120,PIURA,Piura,Ayabaca,Frias,200202,disperso,22,F31235,68.86166666666666,48634.2,27478.377029758052,confiable
D2002020121,PIURA,Piura,Ayabaca,Frias,200202,disperso,93,F31235,70.89166666666667,49407.4,29480.40958101589,confiable
D2002020122,PIURA,Piura,Ayabaca,Frias,200202,disperso,99,F31235,116.98166666666665,69998.2,40731.83216517693,confiable
D2002020123,PIURA,Piura,Ayabaca,Frias,200202,disperso,25,F31235,55.88166666666667,39430.3,25819.49003118715,confiable
D2002020124,PIURA,Piura,Ayabaca,Frias,200202,disperso,26,F31235,49.47,35173.3,24162.773422864684,confiable
D2002020125,PIURA,Piura,Ayabaca,Frias,200202,disperso,6,F31235,37.495,27209.8,20159.094707905548,confiable
D2002020126,PIURA,Piura,Ayabaca,Frias,200202,disperso,83,F31235,67.31,36644.4,23398.424409258627,confiable
D2002020127,PIURA,Piura,Ayabaca,Frias,200202,disperso,28,F31235,69.52333333333333,36221.9,23906.275828326125,confiable
D2002020128,PIURA,Piura,Ayabaca,Frias,200202,disperso,47,F31235,57.275,30522.7,22251.88078276649,confiable
D2002020129,PIURA,Piura,Ayabaca,Frias,200202,disperso,121,F31235,80.48166666666665,56250.4,31203.930084202006,confiable
D2002020130,PIURA,Piura,Ayabaca,Frias,200202,disperso,32,F31235,47.973333333333336,35275.9,21063.716243099872,confiable
D2002020131,PIURA,Piura,Ayabaca,Frias,200202,disperso,89,F31235,81.77833333333334,57225.9,28522.11085174377,confiable
D2002020132,PIURA,Piura,Ayabaca,Frias,200202,disperso,57,F31235,82.46000000000001,57032.0,29845.162049674913,confiable
D2002020133,PIURA,Piura,Ayabaca,Frias,200202,disperso,103,F31235,87.72666666666667,50628.8,33689.791731917976,confiable
D2002020137,PIURA,Piura,Ayabaca,Frias,200202,disperso,43,F31235,117.05333333333333,70088.5,41820.86759515846,confiable
D2002020138,PIURA,Piura,Ayabaca,Frias,200202,disperso,32,F31235,116.7,105205.8,39874.5124340118,confiable
D2002020139,PIURA,Piura,Ayabaca,Frias,200202,disperso,52,F31235,108.06166666666667,98097.8,36428.675900587245,confiable
D2002020140,PIURA,Piura,Ayabaca,Frias,200202,disperso,81,F31235,114.01833333333335,103425.0,39255.40809505175,confiable
D2002020141,PIURA,Piura,Ayabaca,Frias,200202,disperso,117,F31235,109.55166666666668,64231.7,35832.10596037164,confiable
D2002020142,PIURA,Piura,Ayabaca,Frias,200202,disperso,71,F31235,83.92666666666668,48248.5,31829.922215892042,confiable
D2002020143,PIURA,Piura,Ayabaca,Frias,200202,disperso,116,F31235,63.96,44798.7,27411.449608218398,confiable
D2002020145,PIURA,Piura,Ayabaca,Frias,200202,disperso,23,F31235,42.835,30761.4,22700.16415658381,confiable
D2002020146,PIURA,Piura,Ayabaca,Frias,200202,disperso,54,F31235,96.70333333333333,48537.5,27674.177758712427,confiable
D2002020148,PIURA,Piura,Ayabaca,Frias,200202,disperso,37,F31235,69.10833333333333,37910.8,26746.329219732666,confiable
D2002020149,PIURA,Piura,Ayabaca,Frias,200202,disperso,31,F31235,68.93833333333333,37840.9,26390.515538861324,confiable
